"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments","FID","new_Lat","new_Lon","notes"
"1",NA,"Universidade Federal do Paraná, UFPR","EFC","16965","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","Dall Agnol, R.T.","2018-07-16T00:00:00.000+0000",NA,"496",NA,"Dall Agnol, R.T.",2018,7,16,"brazil","amazonas","manaus","Ponta Negra",-60.0895,-3.0488,"Árvore, 12 m, flores alvas. Cultivada __COMMOM_NAME__: Oiti","BRA:UFPR:EFC:0000016965",NA,"Licania tomentosa Fritsch.",NA,5411,-3.0488,-60.0895,"original coordinates"
"2","2018-05-07T09:37:49.000+0000","JBRJ","RB","RB01376211","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","R.G.BARBOSA-SILVA",NA,NA,"8552",NA,"Haroldo C. de Lima; D.B.S. Cardoso",2017,9,28,"brazil","bahia","lencois","Praça Otaviano Alves. Cultivada.",NA,NA,"Árvore com 16 m alt. Flores com calice verde e corola e estames alvos. Flores em alcool 70. Fotos HCL.","urn:catalog:JBRJ:RB:1376211",NA,"Licania tomentosa Fritsch.",NA,3540,-12.419573,-12.419573,"centroide mpo"
"3",NA,"Universidade Estadual de Londrina, UEL","FUEL","55382","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","Andreas, I R","2017-10-01T00:00:00.000+0000",NA,"4",NA,"Andreas, IR; et al.",2017,10,4,"brazil","parana","londrina","Campus Universitário Perobal",-51.198056,-23.326389,"Flores creme-esverdeado. Cultivada","BRA:UEL:FUEL:0000055382",NA,"Licania tomentosa Fritsch.",NA,1175,-23.326389,-51.198056,"original coordinates"
"4","2018-05-03T12:41:51.000+0000","JBRJ","RB","RB01386506","Moquilea tomentosa Benth.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Benth.","A.Maruyama",NA,NA,"991",NA,"A.Maruyama; L.G.Cheron e G.T.Valentim",2017,10,4,"brazil","sao paulo","bauru","Próximo ao contorno da Rodovia Marechal Rondon e adjunto ao Recanto Shinohara",-49.111111,-22.237222,NA,"urn:catalog:JBRJ:RB:1386506",NA,"Moquilea tomentosa Benth.",NA,1614,-22.237222,-49.111111,"original coordinates"
"5",NA,"IF","SPSF","52593","Moquilea tomentosa Benth.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Benth.","A. Maruyama","2017-10-04T00:00:00.000+0000",NA,"991",NA,"A. Maruyama & L.G. Cheron & G.T. Valentim",2017,10,4,"brazil","sao paulo","bauru","Próximo ao contorno da Rodovia Marechal Rondon",-49.111111,-22.237222,"COLETA: Árvore ca. 3,5m de altura. Frutos imaturos.; GEOGRAFIA: Cerradão. Adjunto ao Recanto Shinohara.;","BRA:IF:SPSF:0000052593",NA,"Moquilea tomentosa Benth.",NA,1614,-22.237222,-49.111111,"original coordinates"
"6",NA,"Universidade Regional do Cariri (URCA)","HCDAL","13436","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","Morais-Mendonça, A C A","2018-02-16T00:00:00.000+0000",NA,"HCDAL13436",NA,"Alencar, C L S",2017,11,19,"brazil","ceara","araripe","Praça vidal de Alencar, Região do Cariri.",0,0,"Arbóreo; fruto verde.","BRA:URCA:HCDAL:0000013436",NA,"Licania tomentosa Fritsch.",NA,4487,-7.238168,-40.075015,"centroide mpo (0)"
"7",NA,"UEFS","HUEFS","230367","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,"9004",NA,"Fontana, A.P.",2015,2,12,"brazil","ceara","mauriti","Sítio Santa Luzia, Jazida catingueira.",-38.621944,-7.29,"Áreas de Tensão Ecológica, Neossolo Quartzarênico Órtico","BRA:UEFS:HUEFS:0000230367",NA,"Licania tomentosa Fritsch.",NA,4439,-7.29,-38.621944,"original coordinates"
"8",NA,"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)","HPBR","12042","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","SANTANA, JUNIOR, J. A.","2016-10-23T00:00:00.000+0000",NA,NA,NA,"ANDRADE, R. S.",2015,3,16,"brazil","sergipe","maruim","Mata do Caititu",NA,NA,NA,"BRA:URICER:HPBR:0000012042",NA,"Licania tomentosa Fritsch.",NA,3787,-10.7304,-10.7304,"centroide mpo"
"9",NA,"UFPB","JPB","61159","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,"15",NA,"Bezerra, DMM",2015,4,5,"brazil","paraiba","aguiar","Serra de Santa Catarina, Área de caatinga arbórea, na margem de um riacho.",-38.231011,-7.224139,"Árvore com 10 m de altura, folhas com coloração verde-escuro.; Caatinga.","BRA:UFPB:JPB:0000061159",NA,"Licania tomentosa Fritsch.",NA,4546,-7.224139,-38.231011,"original coordinates"
"10",NA,"UFRB","HURB","16096","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.","J.A.Santana-Junior","2016-03-16T00:00:00.000+0000",NA,"99",NA,"Andrade, R.S.; Santos, E.farias, M.C.V. & figueiredo, M.A.M.",2015,10,23,"brazil","sergipe","maruim","Mata do Caititu;",NA,NA,"ASE 36494Flores: passadas marrons; Hábito: árvore","BRA:UFRB:HURB:0000016096",NA,"Licania tomentosa Fritsch.",NA,3787,-10.7304,-10.7304,"centroide mpo"
