"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-11-09T00:00:00.000+0000","E","E","E00883107","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00883107",NA,"Licania tomentosa Fritsch."
"2","2015-09-05T08:30:51.000+0000","MNHN","P","P05465403","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05465403",NA,"Licania tomentosa Fritsch."
"3",NA,"F","Botany","V0186765F","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"20ade37f-52ac-4e94-acf9-0a45a29a6159",NA,"Licania tomentosa Fritsch."
"4","2017-10-06T19:11:56.000+0000","IHAR",NA,NA,"Moquilea tomentosa Benth.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claytonia sibirica","POL003HR9890",NA,"Moquilea tomentosa Benth."
"5",NA,"F","Botany","V0186762F","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"f1d48c19-8feb-42ce-b3e1-f4b5dd7ee85a",NA,"Licania tomentosa Fritsch."
"6","2017-11-09T00:00:00.000+0000","E","E","E00883104","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00883104",NA,"Licania tomentosa Fritsch."
"7","2017-11-09T00:00:00.000+0000","E","E","E00883105","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00883105",NA,"Licania tomentosa Fritsch."
"8","2017-11-09T00:00:00.000+0000","E","E","E00883106","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00883106",NA,"Licania tomentosa Fritsch."
"9",NA,"F","Botany","V0186768F","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"d8c944cd-38be-4e79-9710-4f6490929e3d",NA,"Licania tomentosa Fritsch."
"10",NA,"F","Botany","V0186760F","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"1a1d24b5-8798-4037-a521-2b8d1125156f",NA,"Licania tomentosa Fritsch."
"11",NA,"F","Botany","V0186761F","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"1a724d15-f25e-4e5e-9640-85118767244f",NA,"Licania tomentosa Fritsch."
"12",NA,"F","Botany","V0186767F","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"beb899d5-3ecb-4d35-b5ae-53441a6b69ba",NA,"Licania tomentosa Fritsch."
"13","2017-11-09T00:00:00.000+0000","E","E","E00883109","Licania tomentosa Fritsch.",NA,"Chrysobalanaceae","Licania","tomentosa",NA,"Fritsch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00883109",NA,"Licania tomentosa Fritsch."
