"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","new_Lat","new_Lon"
"1",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","69868","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","F.J.Kochanovski","2018-07-24T00:00:00.000+0000",NA,"750",NA,"F.J. Kochanovski",2018,7,24,"brazil","bahia","itatim","BR-116, Proximo a entrada de Itatim-BA, Pousada Renascer, do outro lado da rodovia. Encosta de formação rochosa.",-39.684444,-12.685833,"HABITAT:Zona de transição Caatinga e Mata Atlântica.; HABITO:Árvore, arbustiva, 4-5 m de altura. Ramificada desde a base, caule liso acinzentado à amarelado, foliolos verde claros.;FLOR:Flor ausente.;FRUTO:Fruto castanho escuro, com semente exteriorizada","BRA:UFMS:CGMS:0000069868",NA,"Peltogyne pauciflora Benth.",NA,NA,3503,"Itatim",2916856,-39.741152,-12.724353,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-12.685833,-39.684444
"2",NA,"UEFS","HUEFS","235109","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.",NA,NA,NA,"427",NA,"Souza, I.M.",2017,1,25,"brazil","bahia","casa nova","Proximidades da fazenda Curralinho. Mancha de caatinga sobre areia a ca. 1 Km do rio São Francisco.",NA,NA,NA,"BRA:UEFS:HUEFS:0000235109",NA,"Peltogyne pauciflora Benth.",NA,NA,4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-9.239354,-41.329552
"3",NA,"UEFS","HUEFS","235692","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.",NA,NA,NA,"4195",NA,"Cardoso, D.",2017,8,18,"brazil","bahia","barra","Comunidade Paulista, ca. 10 km de Ibiraba, trilha sobre as dunas de areia branca em direção à Ibiraba. Vegetação de Caatinga. Plot 2 Projeto Nordeste.",-42.769722,-10.786944,NA,"BRA:UEFS:HUEFS:0000235692",NA,"Peltogyne pauciflora Benth.",NA,NA,3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-10.786944,-42.769722
"4",NA,"UEFS","HUEFS","235139","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.",NA,NA,NA,"457",NA,"Souza, I.M.",2017,8,17,"brazil","bahia","barra","Próximo Pov. Brejo dos Olhos D#?#Água.",-39.038056,-13.665,NA,"BRA:UEFS:HUEFS:0000235139",NA,"Peltogyne pauciflora Benth.",NA,NA,3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-13.665,-39.038056
"5","2017-10-08T20:43:58.000+0000","JBRJ","RB","RB01152069","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.",NA,NA,NA,"1574",NA,"L.J.T. Cardoso; P.R.C. Farag; O. Samor & F.L. Ignácio",2016,4,14,"brazil","bahia","morro do chapeu","Divisa com o Município de Várzea nova, Serra da Babilônia, Faz. Bom Jesus, futura área de implantação do Parque Eólico da Serra da Babilônia. Coordenadas aroximadas do indivíduo (WGS84). Savana-estépica arborizada densa.",-41.314167,-11.084444,"Tronco perfilhado; ritidoma cinza, áspero; folhas membranáceas e discolores; frutos passados, marrom","urn:catalog:JBRJ:RB:1152069",NA,"Peltogyne pauciflora Benth.",NA,NA,3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-11.084444,-41.314167
"6",NA,"UEFS","HUEFS","225782","Peltogyne glaziovii (Taub.) Dwyer",NA,"Fabaceae","Peltogyne","glaziovii","(Taub.) Dwyer",NA,NA,NA,"16375",NA,"Queiroz, L.P.de",2016,11,30,"brazil","bahia","umburanas","19,3 Km do entrocamento para Umburanas.",-41.303611,-10.571111,NA,"BRA:UEFS:HUEFS:0000225782",NA,"Peltogyne glaziovii (Taub.) Dwyer",NA,NA,3818,"Umburanas",2932457,-41.236447,-10.569657,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-10.571111,-41.303611
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","07538","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","Kochanovski, FJ","2018-07-23T00:00:00.000+0000",NA,"403",NA,"Moura, EO; Soares, AS; Sousa, VF",2015,8,11,"brazil","rio grande do norte","santana do serido","Área para instalação do Complexo Eólico Santapape.",-36.733056,-6.793889,"ca. 3 m. Folhas verdes escuras brilhantes na face adaxial e verde claro na abaxial. Frutos passados, marrons com indumento esbranquiçado. Sementes castanhas. Frequente.; Caatinga arbórea. Solo pedregoso.","BRA:UFBA:ALCB:0000007538",NA,"Peltogyne pauciflora Benth.",NA,NA,4669,"Santana do Seridó",2411429,-36.764654,-6.732359,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.68216571,-5.84698535,-6.793889,-36.733056
"8",NA,"UEFS","HUEFS","234906","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.",NA,NA,NA,"225",NA,"Souza, I.M.",2015,10,28,"brazil","bahia","casa nova","Estrada para Balneário.",-41.151667,-9.409167,"Caatinga.","BRA:UEFS:HUEFS:0000234906",NA,"Peltogyne pauciflora Benth.",NA,NA,4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-9.409167,-41.151667
"9",NA,"IPA","IPA","89832","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","Oliveira, M.","2014-03-17T00:00:00.000+0000",NA,"5781",NA,"Oliveira, M.",2014,3,17,"brazil","paraiba",NA,"Alcantil, T136-2.",-36.096389,-7.710556,NA,"BRA:IPA:IPA:0000089832",NA,"Peltogyne pauciflora Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraíba",-36.87254734,-7.14256856,-7.710556,-36.096389
"10",NA,"UNIVASF","HVASF","19390","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","D.G. Oliveira","2013-09-25T00:00:00.000+0000",NA,"2349",NA,"V.M. Cotarelli",2013,1,22,"brazil","pernambuco","ibimirim","Estrada vicinal entre Povoado Troncado e Salgado",-37.492028,-8.606278,"Árvore ca. de 4m alt.. Botões florais verdes. Flores diminutas alvas","BRA:UNIVASF:HVASF:0000019390",NA,"Peltogyne pauciflora Benth.",NA,NA,4162,"Ibimirim",2606606,-37.589272,-8.591763,"PERNAMBUCO","PE","Pernambuco",-37.99888227,-8.32604424,-8.606278,-37.492028
