"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2017-10-18T17:18:49.000+0000","JBRJ","RB","RB00902959","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms","Dexter, K.G.",NA,NA,"7027",NA,"Dexter, K.G.; Correa, C.",2014,7,4,"Brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO8:1500.",-59.928056,-2.960556,"2,5m alt., 2cm DBH, thinly fissured brown bark - Material no Banco de DNA","urn:catalog:JBRJ:RB:902959",NA,"Swartzia ulei Harms"
"2","2014-07-08T01:21:56.000+0000","JBRJ","RB","RB00784548","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms","E.C. Oliveira","2013-08-30T00:00:00.000+0000",NA,"203",NA,"M.V.R.C. Simão; M.A.Oliveira; D.S. Costa & A.S. Lima",2012,8,20,"Brazil","Rondônia","Rondônia","Itapuã do Oeste. Floresta Nacional do Jamari, Concessão AMATA., 28,7 Km do Km 602 da BR-364 em Itapuã do Oeste. UYPA III. Primary upland forest on level terrain, open canopy; many lianas and understory palms.",NA,NA,"Arvoreta 8 metros. Caulifloria. Inflorescencia ereta, cor verde opaco, com uma bractea marrom em casa flor. Exsudação cor vermelho sangue nno corte da casca viva.","urn:catalog:JBRJ:RB:784548",NA,"Swartzia ulei Harms"
"3",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15946","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms","Marra, D.M.; Carneiro, V.M.C.","2012-09-25T00:00:00.000+0000",NA,"1563",NA,"Marra, D.M.; Neves, A.F. & Pereira, S. .L.",2012,9,25,"Brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.271489,-3.007794,"árvore, DAP = 27.2 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015946",NA,"Swartzia ulei Harms"
"4",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15577","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms","Marra, D.M.; Carneiro, V.M.C.","2012-09-05T00:00:00.000+0000",NA,"1194",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,9,5,"Brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.250481,-3.651947,"árvore, DAP = 8+12.5 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015577",NA,"Swartzia ulei Harms"
"5",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14547","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms","Marra, D.M.; Carneiro, V.M.C.","2011-04-05T00:00:00.000+0000",NA,"164",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,4,5,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.309175,-2.405939,"árvore, DAP = 15.5 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000014547",NA,"Swartzia ulei Harms"
"6",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","14998","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms","Marra, D.M.","2011-06-11T00:00:00.000+0000",NA,"615",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2011,6,11,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.292731,-2.424481,"árvore, DAP = 32 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000014998",NA,"Swartzia ulei Harms"
"7",NA,"Universidade Federal de Mato Grosso (UFMT)","CNMT","2259","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms",NA,NA,NA,"7483",NA,"Vilela-Santos, M.C.",2011,7,27,"Brazil","Mato Grosso","Cotiguaçu","FazendaSão Nicolau. Módulo IV.",-55.819278,-9.483,NA,"BRA:UFMT:CNMT:0000002259",NA,"Swartzia ulei Harms"
"9","2014-07-08T00:01:30.000+0000","JBRJ","RB","RB00716615","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms","Carvalho- Sobrinho, J.G. de","2007-07-30T00:00:00.000+0000",NA,"415",NA,"Sakagawa, S; Mresquita, J.R",2007,7,9,"Brazil","Amazonas","Presidente Figueiredo","Entorno. Ramal da Morena, trilha para Cavhoeira do Boto.",NA,NA,"Árvore com aproximadamente 13 m de altura. Fruto bege-escuro tomentoso. Base abaxial da folha ferruginosa.","urn:catalog:JBRJ:RB:716615",NA,"Swartzia ulei Harms"
"11","2014-07-08T00:01:53.000+0000","JBRJ","RB","RB00714924","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms","Zartman, C.E",NA,NA,"971",NA,"Carvalho- Sobrinho, J.G; Mesquita, J.R &  Silva, K.M",2006,9,2,"Brazil","Amazonas","Presidente Figueiredo","Entorno. Trilha da Cachoeira do Boto. Solo arenoso.",NA,NA,"Árvore ca. 10 m alt, com ramos pendentes, casca viva vermelha, cheiro de melancia. Folhas coriáceas, discolores, ferruginea abaxialmente. Frutos maduros marrons, semente marrom.","urn:catalog:JBRJ:RB:714924",NA,"Swartzia ulei Harms"
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","198588","Swartzia ulei Harms",NA,"Fabaceae","Swartzia","ulei","Harms","Ramos, J.F.","1999-01-01T00:00:00.000+0000",NA,"885",NA,"Mike Hopkins",1999,2,9,"Brazil","Amazonas",NA,"Estrada da UHE de Balbina, entrando no Ramal para Cachoeira Morena km 16 do Ramal.",NA,NA,NA,"urn:catalog:inpa:herbarium:177211",NA,"Swartzia ulei Harms"
