"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","HUEFS","233965","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","H.C.de Lima & P.Assunção","2016-01-01","","8204","","Lima, H.C.de","2016","2","18","brazil","Amazonas","Presidente Figueiredo","Rodovia para Balbina, estrada vicinal do Km 13, Pousada Aldeia Mari-mari, Igarapé Mutum.","-59.909444","-2.016389","Campinarana florestada.","","original coordinates","GBIF","Hymenolobium heterocarpum Ducke"
"2","","","HUEFS","160732","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","H.C.de Lima & D.Cardoso","2012-08-01","","2896","","Cardoso, D.","2010","4","28","brazil","Amazonas","Presidente Figueiredo","Estrada para Balbina. Área particular para balneário.","-59.990467","-1.370028","Mata de terra firme na beira de igarapé.","","centroide mpo","GBIF","Hymenolobium heterocarpum Ducke"
"3","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","231916","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","Ramos, J.F.","2010-05-01","","138","","Silva, MCR da","2009","11","11","brazil","Amazonas","","Reserva Biológica de Uatumã. Cachoeira do Jacaré (entrada).","","","","","","GBIF","Hymenolobium heterocarpum Ducke"
"4","","","HUEFS","143907","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","H.C.de Lima & D.Cardoso","2012-08-01","","13905","","Queiroz, L.P.de","2008","11","8","brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 286.","-59.974722","-2.929444","Mata de Terra Firme.","","original coordinates","GBIF","Hymenolobium heterocarpum Ducke"
"5","","","HUEFS","143932","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","H.C.de Lima & D.Cardoso","2012-08-01","","13933","","Queiroz, L.P.de","2008","11","10","brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 100.","-59.974722","-2.929444","Mata de Terra Firme.","","original coordinates","GBIF","Hymenolobium heterocarpum Ducke"
"6","","","HUEFS","143901","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","","","","13899","","Queiroz, L.P.de","2008","11","8","brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 530.","-59.974722","-2.929444","Mata de Terra Firme.","","original coordinates","GBIF","Hymenolobium heterocarpum Ducke"
"7","","","EAFM","1633","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","Assunção, P.","2010-03-10","","476","","Stropp, J.; Assunção, P.","2007","7","","brazil","Amazonas","São Gabriel da Cachoeira","Área da Forca Aerea, Próximo ao Igarapé Mindú.","-67.998749","0.374972","Floresta de Campinarana. ; HA","","centroide mpo (0)","GBIF","Hymenolobium heterocarpum Ducke"
"8","","","RB","RB00526820","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","","","","6706","","Haroldo C. de Lima; F. A. Obermuller & E.C. Consuelo","2007","11","11","brazil","Acre","Mâncio Lima","Rio Moa. Parque Nacional da Serra do Sivisor, Alto de cachoeira. Ar ncondicionado.","-73.668333","-7.451944","Árvore com 12 m de altura,tronco com casca levemente fissurada,pardacenta,DAP 20 cm. Estéril.Raro.","","original coordinates","GBIF","Hymenolobium heterocarpum Ducke"
"9","","","Herbarium","K000893653","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","Mesquita, R.M.","","","25","","Assunção, P.A.C.L.; Mesquita, M.R.","1997","10","2","brazil","","","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Entre a cozinha e a piscina.","-59.97","-2.88","Sheet 2/2. Flora da Reserva Ducke. Amazonas, Brasil. Overseas Development Administration.","","original coordinates","GBIF","Hymenolobium heterocarpum Ducke"
"10","","","MO","3200590","Hymenolobium heterocarpum Ducke","","Fabaceae","Hymenolobium","heterocarpum","","Ducke","Mesquita","1998-01-01","","MESQUITA 25","","MESQUITA","1997","10","2","brazil","Amazonas","","Entre a cozinha e a piscina Floresta de Plato.","-59.96666","-2.88333","","","original coordinates","GBIF","Hymenolobium heterocarpum Ducke"
