"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"1","2017-10-08T20:49:32.000+0000","JBRJ","RB","RB01153376","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.","H.C. Lima",NA,NA,"8256",NA,"Haroldo C. de Lima; D.N.S. Machado, I. Huamantupa e G.A. de Queiroz",2016,6,27,"brazil","rio de janeiro","marica","Pindobas, Estrada do Camburi, antes da plataforma de voo-livre. Fragmento de mata de morrote, solo argiloso.",-42.853333,-22.8925,"Árvore com 15 m alt. Tronco com casca fissurada-sulcada e alvacenta, DAP ca. 20 cm. Estéril. Muito abundante na área.  Material banco DNA.","urn:catalog:JBRJ:RB:1153376",NA,"Myrocarpus fastigiatus Allem.",NA,NA,1364,-22.8925,-42.853333,"original coordinates"
"2","2017-10-11T01:01:49.000+0000","JBRJ","RB","RB01154475","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.","J.R.Mattos e M. Nadruz",NA,NA,"425",NA,"J.R.Mattos; M.Nadruz, J.Caruso",2016,7,NA,"brazil","rio de janeiro","rio de janeiro","Canteiro 30F, JBRJ  Tombo: 5702  Jardim Botânico do Rio de Janeiro",NA,NA,"Ramos cilíndricos e verrucosos. Folhas alternas, com pecíolo glabro, lâmina foliar composta, com folíolos elípticos de margem inteira. Flores com sépalas esverdeadas. Fruto esverdeado imaturo, se desenvolvendo.","urn:catalog:JBRJ:RB:1154475",NA,"Myrocarpus fastigiatus Allem.",NA,NA,1360,-22.924471,-22.924471,"centroide mpo"
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","131851","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.",NA,NA,NA,"3516",NA,"Cardoso, D; Ramos, G; Araújo, LC",2015,1,10,"brazil","bahia","elisio medrado","Estrada para a sede do Projeto GAMBA, na base da Serra da Jib?ia.",-39.485556,-12.878611,"com 7-12 m alt. Folhas com folíolos papiráceos a membranáceos. Flores com cálice verde-claro e pétalas brancas; estames com filetes brancos e anteras amarelos. DNA. Flores e botões preservados em álcool 70% para estudos de ontogenia.","BRA:UFBA:ALCB:0000131851",NA,"Myrocarpus fastigiatus Allem.",NA,NA,3466,-12.878611,-39.485556,"original coordinates"
"4",NA,"UEFS","HUEFS","211828","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.",NA,NA,NA,"1527",NA,"Nascimento, F.H.F.",2014,1,30,"brazil","bahia","jussari","RPPN Serra do Teimoso.",-39.535,-15.158333,NA,"BRA:UEFS:HUEFS:0000211828",NA,"Myrocarpus fastigiatus Allem.",NA,NA,3197,-15.158333,-39.535,"original coordinates"
"5",NA,"UESC","UESC","16361","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.","A.Q. Lima","2014-02-01T00:00:00.000+0000",NA,"19",NA,"Daltrini, C.N.",2013,8,29,"brazil","bahia","itapebi",NA,-39.752778,-15.923056,"Hábitat pastagem.; Árvore de aproximadamente 9 metros, fruto maduro cor creme.; Monitoramento de Fauna - UHE Itapebi. Fitossociologia e florística.","BRA:UESC:UESC:0000016361",NA,"Myrocarpus fastigiatus Allem.",NA,NA,3085,-15.923056,-39.752778,"original coordinates"
"6",NA,"UFU","HUFU","68210","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.","Guedes, M.L.","2014-01-01T00:00:00.000+0000",NA,"20771",NA,"Guedes, M.L.; Silva, M. .S.",2013,8,18,"brazil","bahia","santa terezinha","Serra da Jibóia",-39.516667,-12.766667,"Árvore de 5 m de altura. Folhas com folíolos membranáceos. Fruto sâmara, com núcleo seminífero fusiforme, provido de bolsas resiníferas; alas longitudinais venosas.; Área antropizada.","BRA:UFU:HUFU:0000068210",NA,"Myrocarpus fastigiatus Allem.",NA,NA,NA,-12.766667,-39.516667,"original coordinates"
"7",NA,"UEFS","HUEFS","196301","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.",NA,NA,NA,"15349",NA,"Queiroz, L.P.de",2012,3,13,"brazil","bahia","itaberaba","Fazenda Leão dos Brejos. Localidade Gameleira, ca. 6 Km N do entroncamento com a BR-242, após a Fazenda Monte Verde e a Escola Ulysses Guimarães.",-40.526667,-12.4125,"Floresta Estacional Semi-decidual.","BRA:UEFS:HUEFS:0000196301",NA,"Myrocarpus fastigiatus Allem.",NA,NA,3530,-12.4125,-40.526667,"original coordinates"
"8",NA,"UESB","HUESB","6563","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.","Lima, I.B.","2012-11-22T00:00:00.000+0000",NA,"14",NA,"Moreira, R.S.; Menezes, D.; Silva, G.S.; Menezes, D.; Silva, G.S.",2011,7,8,"brazil","bahia","jequie","Brejo Novo 9km do Mandacarú.",0,0,"Árvore, ca. 6m de alt.; Folhas composta; Fruto sâmara.; Mata.","BRA:UESB:HUESB:0000006563",NA,"Myrocarpus fastigiatus Allem.",NA,NA,3357,-13.871669,-40.159646,"centroide mpo (0)"
"9",NA,"UEFS","HUEFS","160679","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.",NA,NA,NA,"2843",NA,"Cardoso, D.",2010,3,20,"brazil","bahia","santa teresinha","Estrada para a área do Projeto Gambá.",-39.466667,-12.833333,"Borda de mata ombrófila na encosta da serra.","BRA:UEFS:HUEFS:0000160679",NA,"Myrocarpus fastigiatus Allem.",NA,NA,3501,-12.833333,-39.466667,"original coordinates"
"10",NA,"F","Botany","V0371214F","Myrocarpus fastigiatus Allem.",NA,"Fabaceae","Myrocarpus","fastigiatus","Allem.",NA,NA,NA,"2843",NA,"D. B. Cardoso",2010,3,20,"brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9d6c21b1-02f8-4784-8fb0-d3c7b54303dc",NA,"Myrocarpus fastigiatus Allem.",NA,NA,NA,-10.8339,-52.8731,"original coordinates"
