"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","HUEFS","239468","Peltogyne campestris var. rigida (Ducke) M.F.Silva","","Fabaceae","Peltogyne","campestris","","var. rigida (Ducke) M.F.Silva","A.Saraiva","2015-08-01","","4070","","Almeida, T.E.","2015","8","13","brazil","Pará","Santarém","Alter do Chão. Vegetação ripária do Lago Verde.","-54.936944","-2.503611","Vegetação ripária.","","original coordinates","GBIF","Peltogyne campestris var. rigida (Ducke) M.F.Silva"
"2","","","HUEFS","213306","Peltogyne campestris var. campestris","","Fabaceae","Peltogyne","campestris","","var. campestris","I.M.Souza","2015-09-01","","2005","","Neves, D.M.","2014","8","29","brazil","Pará","Melgaço","Flona Caxiuana, Estação Científica Ferreira Penna, margem de Igarapé, próximo da base física da Estação.","-51.479722","-1.775556","Mata de várzea.","","original coordinates","GBIF","Peltogyne campestris var. campestris"
"3","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","257004","Peltogyne campestris Huber ex Ducke","","Fabaceae","Peltogyne","campestris","","Huber ex Ducke","Ramos, J.F.","2013-07-15","","3767","","Amaral, IL do","2013","5","7","brazil","Pará","","Rio Tapajós, Margem direita do Rio Tapajós","","","","","","GBIF","Peltogyne campestris Huber ex Ducke"
"4","","","RB","RB00702910","Peltogyne campestris var. campestris","","Fabaceae","Peltogyne","campestris","","var. campestris","","2016-05-18","","374","","M.H.T. Araújo; A.F. Neves","2008","9","23","brazil","Amazonas","São Gabriel da Cachoeira","Coletada em uma área de verdente, próximo ao acampamento. ReBio Morro dos Seis Lagos, Parque Nacional do Pico da Neblina. Parque Nacional do Pico da Neblina","-66.683333","0.285","Árvore de 15 m. alt.; Inflorescência racemosa, botões florais verde-amarelados.","","original coordinates","GBIF","Peltogyne campestris var. campestris"
"5","","","EAFM","1566","Peltogyne campestris Huber ex Ducke","","Fabaceae","Peltogyne","campestris","","Huber ex Ducke","Assunção, P.","2010-03-15","","399a","","Stropp, J.; Assunção, P.","2007","7","","brazil","Amazonas","São Gabriel da Cachoeira","Comunidade de Itacoatiara-Mirim, Comunidade de Itacoatiara-Mirim.","-67.998749","0.374972","Floresta de Campinarana. ; HA","","centroide mpo (0)","GBIF","Peltogyne campestris Huber ex Ducke"
"6","","","RB","RB00116299","Peltogyne campestris Huber ex Ducke","","Fabaceae","Peltogyne","campestris","","Huber ex Ducke","","","","5662","","H.C. de Lima","1999","5","27","brazil","Pará","Pará","Oriximiná, Rio mapuera, Três ilhas. Arbusto com 1,5m de altura. Muito ramificado. Frutos jovens esverdeados e passados pardacentos. Frequente na campina.","","","","","","GBIF","Peltogyne campestris Huber ex Ducke"
"7","","","RB","RB00116300","Peltogyne campestris Huber ex Ducke","","Fabaceae","Peltogyne","campestris","","Huber ex Ducke","","","","5651","","S.M. de Faria et al.","1999","5","27","brazil","Pará","Pará","Oriximiná, Rio mapuera, Três ilhas. Arbusto com 1-2m de altura, ramificado da base e ramos semi decumbentes, botões creme ferrugíneos, flores com cálice esverdeados na base e lacíneos ferrugíneos, corola creme, estames alvos e ovário alvo-esverdeados. Muito frequente na campina.","","","","","","GBIF","Peltogyne campestris Huber ex Ducke"
"8","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","187466","Peltogyne campestris Huber ex Ducke","","Fabaceae","Peltogyne","campestris","","Huber ex Ducke","","","","1063","","Miranda, IS","1995","10","14","brazil","Roraima","","Próximo à Vila do Cantão","","","","","","GBIF","Peltogyne campestris Huber ex Ducke"
"9","","","HUEFS","200377","Peltogyne campestris Huber ex Ducke","","Fabaceae","Peltogyne","campestris","","Huber ex Ducke","","","","721","","Vicentini, A.","1994","9","22","brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Margem do Igarapé do Acará, a montante do acampamento.","-59.966667","-2.883333","Floresta de Baixio.","","original coordinates","GBIF","Peltogyne campestris Huber ex Ducke"
"10","","","RB","RB00114144","Peltogyne campestris var. rigida (Ducke) M.F.Silva","","Fabaceae","Peltogyne","campestris","","var. rigida (Ducke) M.F.Silva","Fábio Júnior Kochanovski","","","14546","","Martinelli, G.; Ramos, J","1991","6","26","brazil","Amazonas","São Gabriel da Cachoeira","Igapós da margem esquerda do Rio Negro, entre asa ilha da Aparecida e Açaí","-67.998749","0.374972","rRvore 15 metros de altura, folhas discoolres; botões florais de cor verde","","centroide mpo","GBIF","Peltogyne campestris var. rigida (Ducke) M.F.Silva"
