"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments","FID","new_Lat","new_Lon","notes"
"1","2017-10-11T07:03:41.000+0000","JBRJ","RB","RB01214719","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan","J.R.Mattos e M. Nadruz",NA,NA,"505",NA,"J.R.Mattos; M.Nadruz",2017,1,NA,"brazil","rio de janeiro","rio de janeiro","Canteiro 26A, JBRJ  Tombo: 5106  Jardim Botânico do Rio de Janeiro",NA,NA,"Ramos cilíndricos e verrucosos. Folhas alternas, lâmina foliar composta, com folíolos elípticos, de margem inteira. Flores com sépalas arroxeadas e pétalas arroxeadas a rosadas.","urn:catalog:JBRJ:RB:1214719",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,1360,-22.924471,-22.924471,"centroide mpo"
"2","2017-12-12T09:39:47.000+0000","JBRJ","RB","RB01377761","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan","Nadruz","2017-11-29T00:00:00.000+0000",NA,"3316",NA,"M. Nadruz; Fabiano",2017,11,29,"brazil","rio de janeiro","rio de janeiro","Arboreto do Instituto de Pesquisas Jardim Botânico do RJ, cant. 26E, tombo 5236.",NA,NA,"Lâmina foliar coriácea esverdeada discolor; pedúnculo esverdeado-avinosado, pedicelo rosado, cálice avinosado, corola rosada a avinosada, filete esbranquiçado, anteras rosadas; fruto imaturo esverdeado.","urn:catalog:JBRJ:RB:1377761",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,1360,-22.924471,-22.924471,"centroide mpo"
"3",NA,"UEFS","HUEFS","235084","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan",NA,NA,NA,"403",NA,"Souza, I.M.",2016,11,9,"brazil","amazonas","presidente figueiredo","Barretinho.",NA,NA,NA,"BRA:UEFS:HUEFS:0000235084",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,5487,-1.370028,-1.370028,"centroide mpo"
"4",NA,"UEFS","HUEFS","235085","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan",NA,NA,NA,"404A-B",NA,"Souza, I.M.",2016,11,9,"brazil","amazonas","presidente figueiredo","Barretinho.",NA,NA,NA,"BRA:UEFS:HUEFS:0000235085",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,5487,-1.370028,-1.370028,"centroide mpo"
"5",NA,"UEFS","HUEFS","235079","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan",NA,NA,NA,"398",NA,"Souza, I.M.",2016,11,5,"brazil","amazonas","manaus","Cond. Portal Tarumã.",-60.095278,-3.024722,NA,"BRA:UEFS:HUEFS:0000235079",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,5411,-3.024722,-60.095278,"original coordinates"
"6",NA,"UEFS","HUEFS","235097","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan",NA,NA,NA,"416",NA,"Souza, I.M.",2016,11,12,"brazil","amazonas","manaus","Igarapé de Tarumã, Cond. Portal Tarumã.",-60.095556,-3.024444,NA,"BRA:UEFS:HUEFS:0000235097",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,5411,-3.024444,-60.095556,"original coordinates"
"7","2016-09-13T14:43:43.000+0000","JBRJ","RB","RB00949818","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan","Dexter, K.G.",NA,NA,"6875",NA,"Dexter, K.G.; Santana, F.",2014,6,25,"brazil","amazonas","manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:2500.",-59.928056,-2.960556,"2m alt., 0,5cm DBH, NA  ","urn:catalog:JBRJ:RB:949818",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,5411,-2.960556,-59.928056,"original coordinates"
"8","2016-09-13T14:46:28.000+0000","JBRJ","RB","RB00923223","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan","Dexter, K.G.",NA,NA,"6876",NA,"Dexter, K.G.; Santana, F.",2014,6,25,"brazil","amazonas","manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:1500.",-59.928056,-2.960556,"14m alt., 7,6cm DBH, dark brown bark with square fissures","urn:catalog:JBRJ:RB:923223",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,5411,-2.960556,-59.928056,"original coordinates"
"9","2017-10-18T12:16:21.000+0000","JBRJ","RB","RB00776097","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan","I.P.Reis","2013-03-13T00:00:00.000+0000",NA,"07",NA,"I.P. Reis; P.L. Quindere",2013,3,13,"brazil","rio de janeiro","rio de janeiro","Parque do Jardim Botânico. Parque do Jardim Botânico do Rio de Janeiro, canteiro 26A, árvore 5106 ao lado da barriguda.",NA,NA,"Árvore com cerca de 7m de altura ao lado da barriguda.","urn:catalog:JBRJ:RB:776097",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,1360,-22.924471,-22.924471,"centroide mpo"
"10","2017-10-18T12:29:29.000+0000","JBRJ","RB","RB00776099","Eperua glabriflora (Ducke) R.S.Cowan",NA,"Fabaceae","Eperua","glabriflora",NA,"(Ducke) R.S.Cowan","I.P.Reis","2013-03-13T00:00:00.000+0000",NA,"08",NA,"I.P. Reis; P.L. Quindere",2013,3,13,"brazil","rio de janeiro","rio de janeiro","Parque do Jardim Botânico. Parque do Jardim Botânico do Ri de Janeiro, canteiro 26E, árvore 5236.",NA,NA,"Árvore com aproximadamente 10m de altura. fuste ligeiramente escamoso.","urn:catalog:JBRJ:RB:776099",NA,"Eperua glabriflora (Ducke) R.S.Cowan",NA,1360,-22.924471,-22.924471,"centroide mpo"
