"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2/06/17 16:17","INPA","INPA","183092","Malmea manausensis",NA,"Annonaceae","Malmea",NA,"Maas & J.M.S.Miralha","Chatrou, LW",NA,NA,NA,NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Malmea manausensis Maas & J.M.S.Miralha"
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","183092","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","Chatrou, L.W.","1998-01-01T00:00:00.000+0000","292",NA,"Mike Hopkins",1995,10,10,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:102667",NA,"Malmea manausensis Maas & J.M.S.Miralha"
"3","2014-04-04T05:47:00.000+0000","MO","MO","756505","Malmea manausensis Maas & J.M.S.Miralha","aff.","Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha","D.M. Johnson & N. A. Murray (OWU)","1997-01-01T00:00:00.000+0000","Gentry 61812","88-124","Alwyn H. Gentry|Rodolfo Vásquez|C. Blaney|Nestor Jaramillo",1988,2,21,"Peru","Loreto",NA,"Explorer's Inn, Río Amazonas near Indiana. Non-inundated upland forest on rich clayey soil.",-73.05,-3.5,NA,"urn:catalog:MO:Tropicos:756505","http://www.tropicos.org/Specimen/756505","Malmea manausensis Maas & J.M.S.Miralha"
"4",NA,NA,"Botany","L.1089640","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Rodrigues WA",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1089640",NA,"Malmea manausensis Maas & J.M.S.Miralha"
"5",NA,NA,"Botany","L.1146818","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146818",NA,"Malmea manausensis Maas & J.M.S.Miralha"
"6",NA,NA,"Botany","L.1146817","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146817",NA,"Malmea manausensis Maas & J.M.S.Miralha"
"7",NA,NA,"Botany","L.1146821","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146821",NA,"Malmea manausensis Maas & J.M.S.Miralha"
"8",NA,NA,"Botany","L.1146816","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146816",NA,"Malmea manausensis Maas & J.M.S.Miralha"
"9",NA,NA,"Botany","L.1146822","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146822",NA,"Malmea manausensis Maas & J.M.S.Miralha"
"10",NA,NA,"Botany","L.1146820","Malmea manausensis Maas & J.M.S.Miralha",NA,"Annonaceae","Malmea","manausensis","Maas & J.M.S.Miralha",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1146820",NA,"Malmea manausensis Maas & J.M.S.Miralha"
