"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"1",NA,"UFES","VIES","28754","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.",NA,NA,NA,"4527",NA,"Assis, A.M.; Cribari, R.S.; Santos, J.",2018,7,28,"brazil","espirito santo","presidente kennedy","Restinga de moitas próximo da Igreja das Neves (Praia das Neves).",-40.988333,-21.230278,"Arbusto. Frutos verdes e avermelhado. Botões marrons. Formação arbustiva aberta de restinga.","BRA:UFES:VIES:0000028754",NA,"Xylopia ochrantha Mart.",NA,NA,NA,2013,-21.230278,-40.988333,"original coordinates"
"2","2016-07-27T12:02:34.000+0000","JBRJ","RB","RB01152414","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.","Bello, D. et al.",NA,NA,"105",NA,"Bello, D.; Resende, J. Terra, G. & Ramos , M.",2014,8,7,"brazil","rio de janeiro","carapebus","Conglomerado 218-1-2-20. UTM do Ponto Central E (229416m) N (7539368m). Fuso do GPS (24K)",NA,NA,"Árvore, com 5 m de altura. Base reta. Casca interna amarronzada e externa marrom escuro, fina, áspera, com um sutil odor ao ser cortada. Fruto maduro, com 5-6 cm, com forma cilíndrica, internamente rosado e externamente avermelhado, carnoso, com polpa","urn:catalog:JBRJ:RB:1152414",NA,"Xylopia ochrantha Mart.",NA,NA,NA,1636,-22.196279,-22.196279,"centroide mpo"
"3",NA,"Reserva Natural Vale (CVRD)","CVRD","14353","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.","Geovane S. Siqueira","2013-04-25T00:00:00.000+0000",NA,"7011",NA,"Folli, D.A.",2013,1,10,"brazil","espirito santo","pinheiros",NA,-40.16325,-18.3825,"<ll>dwc_commonname:</ll> Coração","BRA:CVRD:CVRD:0000014353",NA,"Xylopia ochrantha Mart.",NA,NA,NA,2744,-18.3825,-40.16325,"original coordinates"
"4",NA,"Cenargen","CEN","86914","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.","M. Simon",NA,NA,"1900",NA,"Marcelo Fragomeni Simon",2013,6,23,"brazil","rondonia","porto velho","Margem esquerda do rio Madeira. Parcela T1 P1.",-64.833333,-9.438055,"Árvore com 5 m. Frutos imaturos vináceos crescendo do tronco e ramos.","BRA:Cenargen:CEN:0000086914",NA,"Xylopia ochrantha Mart.",NA,NA,NA,4065,-9.438055,-64.833333,"original coordinates"
"5",NA,"UFES","VIES","25140","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.","Ribeiro, M.","2012-03-07T00:00:00.000+0000",NA,"746",NA,"Ribeiro, M.; Andrade, R.C. & Marcarini, L.",2012,1,11,"brazil","espirito santo","conceicao da barra","Reserva Biológica do Córrego Grande.",NA,NA,"SW1839","BRA:UFES:VIES:0000025140",NA,"Xylopia ochrantha Mart.",NA,NA,NA,2736,-18.445026,-18.445026,"centroide mpo"
"6",NA,"Instituto de Botânica, IBT","SP","445240","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.","D'Orazio, FAE","2012-09-12T00:00:00.000+0000",NA,"56",NA,"D'Orazio, FAE",2012,3,25,"brazil","sao paulo","tremembe","Poço Grande",-45.634722,-22.977778,NA,"BRA:IBt:SP:0000445240",NA,"Xylopia ochrantha Mart.",NA,NA,NA,1353,-22.977778,-45.634722,"original coordinates"
"7",NA,"Cenargen","CEN","83301","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.","M. Simon",NA,NA,"3582",NA,"Aécio Amaral-Santos",2012,6,15,"brazil","rondonia","porto velho","Local onde será instalada a linha de transmissão (LT) 38, onde está ocorrendo a supressão!",-64.328055,-9.233333,NA,"BRA:Cenargen:CEN:0000083301",NA,"Xylopia ochrantha Mart.",NA,NA,NA,4065,-9.233333,-64.328055,"original coordinates"
"8",NA,"Reserva Natural Vale (CVRD)","CVRD","13870","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.","Siquiera, G.S.","2012-09-05T00:00:00.000+0000",NA,"776",NA,"Siqueira, G.S.",2012,9,5,"brazil","espirito santo","linhares",NA,-40.064972,-19.1495,"<ll>dwc_commonname:</ll> Coração","BRA:CVRD:CVRD:0000013870",NA,"Xylopia ochrantha Mart.",NA,NA,NA,2565,-19.1495,-40.064972,"original coordinates"
"9",NA,"UEFS","HUEFS","168654","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.","A.Lobão","2012-05-01T00:00:00.000+0000",NA,"703",NA,"Matos, E.N.de",2011,10,22,"brazil","bahia","uma","Fazenda Bolandeira.",-39.003333,-15.339722,"Restinga. Floresta.","BRA:UEFS:HUEFS:0000168654",NA,"Xylopia ochrantha Mart.",NA,NA,NA,NA,-15.339722,-39.003333,"original coordinates"
"10",NA,"UEFS","HUEFS","182995","Xylopia ochrantha Mart.","Annonaceae","Xylopia","ochrantha","Mart.","A.Lobão",NA,NA,"862",NA,"Matos, E.N.de",2011,11,28,"brazil","bahia","conde","Faz. Fundão..",-37.586389,-11.871111,"NanoFloresta. e Moitas","BRA:UEFS:HUEFS:0000182995",NA,"Xylopia ochrantha Mart.",NA,NA,NA,3622,-11.871111,-37.586389,"original coordinates"
