"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"1",NA,"ULM","Herbarium University Ulm","11101","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Maas P.J.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"2",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","40442","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Sánchez, M.",NA,NA,"6862","Sánchez, M.",1997,10,16,"Colombia","Amazonas",NA,"En dirección 260° de la margen der. (bajando) del Quebradón del Metá, a 4.7km desde la boca en el río Caquetá",-71.62694,-0.89861,"Ejemplar botánico","SINCHI:COAH:40442",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"3",NA,"UFAC","UFACPZ","7252","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas",NA,NA,NA,"10436","Cid, C.A",1991,10,28,NA,NA,NA,NA,NA,NA,NA,"BRA:UFAC:UFACPZ:0000007252",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"4",NA,"Instituto Amazónico de Investigaciones Científicas SINCHI","COAH","24487","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Ramírez, J.G.","2001-01-01T00:00:00.000+0000",NA,"24","Defler, T.",1980,1,1,"Colombia","Vichada",NA,"PNN El Tuparro",-67.9053,5.3,"Ejemplar botánico","SINCHI:COAH:24487",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","73332","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Maas, P.J.M.","1996-01-01T00:00:00.000+0000",NA,"285","Nascimento, JR",1977,9,19,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:111705",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"6","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","73332","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Maas, P.J.M.","1996-01-01T00:00:00.000+0000",NA,"285","Nascimento, JR",1977,9,19,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:111705",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"7",NA,NA,"Botany","L.1093290","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093290",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"8",NA,NA,"Botany","L.1093289","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093289",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"9",NA,NA,"Botany","L.1093291","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093291",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"10",NA,NA,"Botany","L.1093292","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093292",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"11",NA,NA,"Botany","L.1093293","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas",NA,NA,NA,NA,"Unknown",NA,NA,NA,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1093293",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
"12",NA,"Herbario Amazónico Colombiano","COAH","24487","Duguetia megalocarpa Maas","Annonaceae","Duguetia","megalocarpa","Maas","Ramírez, J.G.",NA,NA,"24","Defler, T.",NA,NA,NA,"Colombia",NA,"Cumaribo",NA,-67.9053,5.3,NA,"756",NA,"Duguetia megalocarpa Maas",NA,NA,NA,NA
