"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"1",NA,"Universidade Regional de Blumenau, FURB","FURB","56585","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Kassner-Filho, A.","2018-01-25T00:00:00.000+0000",NA,"1621",NA,"Kassner-Filho, A.",2018,1,25,"brazil","santa catarina","petrolandia",NA,-49.679444,-27.539444,NA,"BRA:FURB:FURB:0000056585",NA,"Annona sylvatica A.St.-Hil.",NA,NA,530,-27.539444,-49.679444,"original coordinates"
"2",NA,"Universidade Regional de Blumenau, FURB","FURB","56356","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Kassner-Filho, A.","2018-01-18T00:00:00.000+0000",NA,"1717",NA,"Kassner-Filho, A.",2018,1,18,"brazil","santa catarina","agrolandia",NA,-49.861667,-27.450556,NA,"BRA:FURB:FURB:0000056356",NA,"Annona sylvatica A.St.-Hil.",NA,NA,553,-27.450556,-49.861667,"original coordinates"
"3",NA,"Universidade Regional de Blumenau, FURB","FURB","57344","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Kassner-Filho, A.","2018-02-22T00:00:00.000+0000",NA,"2115",NA,"Kassner-Filho, A.",2018,2,19,"brazil","santa catarina","witmarsum",NA,-49.77,-26.91,"fruto imaturo","BRA:FURB:FURB:0000057344",NA,"Annona sylvatica A.St.-Hil.",NA,NA,679,-26.91,-49.77,"original coordinates"
"4",NA,"UTFPR","DVPR","5516","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Estevan, D.A.","2018-01-01T00:00:00.000+0000",NA,"6",NA,"Antonelo, F.A.",2018,2,3,"brazil","parana","dois vizinhos","Comunidade São Pedro dos Poloneses.",0,0,"Arvoreta , 5 m . Frutos verdes.","BRA:UTFPR:DVPR:0000005516",NA,"Annona sylvatica A.St.-Hil.",NA,NA,846,-25.749995,-53.074742,"centroide mpo (0)"
"5",NA,"UFRGS","ICN","194750","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Köhler, M","2017-03-23T00:00:00.000+0000",NA,"133",NA,"Köhler, M",2017,3,27,"brazil","rio grande do sul","porto alegre","Rua do Cerro, encosta sudoeste do Morro São Pedro",-51.122222,-30.190278,"Árvore, cerca de 4 m altura; folhas pilosas; frutos amarelos ca. 4 cm. Frequente ao longo da trilha.; Borda de trilha em Floresta Estacional Semidecidual; ambiente úmido","BRA:UFRGS:ICN:0000194750",NA,"Annona sylvatica A.St.-Hil.",NA,NA,62,-30.190278,-51.122222,"original coordinates"
"6",NA,"Universidade Regional de Blumenau, FURB","FURB","53540","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Kassner-Filho, A.","2017-04-27T00:00:00.000+0000",NA,"418",NA,"Kassner-Filho, A.",2017,4,27,"brazil","santa catarina","cerro negro",NA,-51.033611,-27.901944,"fruto maduro","BRA:FURB:FURB:0000053540",NA,"Annona sylvatica A.St.-Hil.",NA,NA,469,-27.901944,-51.033611,"original coordinates"
"7",NA,"Universidade Federal de Sergipe, UFS","ASE","38570","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Nunes, SS","2017-05-08T00:00:00.000+0000",NA,"241",NA,"Nunes, SS; Santos, E; Farias, MCV",2017,5,4,"brazil","sergipe","cristinapolis","Assentamento Sao Roque",-36.27417,-10.29143,"Arbusto ca. 4 metros. Botões florais creme.; Mata Atlântica","BRA:UFS:ASE:0000038570",NA,"Annona sylvatica A.St.-Hil.",NA,NA,3671,-10.29143,-36.27417,"original coordinates"
"8",NA,"UNESC","CRI","10902","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Aline Votri Guislon & Renato colares","2017-09-18T00:00:00.000+0000",NA,NA,NA,"Alexandre Medeiros",2017,5,10,"brazil","santa catarina","balneario camboriu","Quilombola",NA,NA,"Coleta 315. Fruto castanho.","BRA:UNESC:CRI:0000010902",NA,"Annona sylvatica A.St.-Hil.",NA,NA,662,-27.005573,-27.005573,"centroide mpo"
"9",NA,"Universidade Federal da Bahia (UFBA)","ALCB","131697","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Caxambu, MG",NA,NA,"7883",NA,"Caxambu, MG; Siqueira, EL",2017,9,28,"brazil","parana","mato rico","Estação Ecológica municipal Juquiri.",-52.126944,-24.759444,"ca 2,5m de altura, heliófila. flores Esverdeadas, odoríferas.; Floresta Ombrófila Mista Montana","BRA:UFBA:ALCB:0000131697",NA,"Annona sylvatica A.St.-Hil.",NA,NA,955,-24.759444,-52.126944,"original coordinates"
"10",NA,"Universidade Regional de Blumenau, FURB","FURB","55225","Annona sylvatica A.St.-Hil.",NA,"Annonaceae","Annona","sylvatica","A.St.-Hil.","Funez, L.A.","2017-10-18T00:00:00.000+0000",NA,"6592",NA,"Funez, L.A.",2017,9,11,"brazil","santa catarina","blumenau","Morro do Cachorro.",-49.036944,-26.773333,"Flores esverdeadas","BRA:FURB:FURB:0000055225",NA,"Annona sylvatica A.St.-Hil.",NA,NA,690,-26.773333,-49.036944,"original coordinates"
