"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","new_Lat","new_Lon"
"1",NA,"Universidade Federal de Sergipe, UFS","ASE","38588","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.","Nunes, SS","2017-05-09T00:00:00.000+0000",NA,"259",NA,"Nunes, SS; Santos, E; Farias, MCV",2017,5,4,"brazil","sergipe","cristinapolis","Assentamento Sao Roque",-36.27417,-10.29143,"Árvore ca. 3 metros. Frutos imaturos verdes. Flor creme.; Mata Atlântica","BRA:UFS:ASE:0000038588",NA,"Duguetia gardneriana Mart.",NA,NA,NA,3671,"Cristinápolis",2801702,-37.738719,-11.478687,"SERGIPE","SE","Sergipe",-37.44606645,-10.59088956,-10.29143,-36.27417
"2",NA,"UEFS","HUEFS","193503","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.","M.L.Bazante","2017-08-01T00:00:00.000+0000",NA,"23466",NA,"Guedes, M.L.S.",2015,5,2,"brazil","bahia","conde","Litoral Norte. Estrada do Sítio do Conde para Barra do Tariri.",-7.6,-11.75,"Restinga.","BRA:UEFS:HUEFS:0000193503",NA,"Duguetia gardneriana Mart.",NA,NA,NA,3622,"Conde",2908606,-37.67734,-11.827324,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-11.75,-7.6
"3",NA,"Universidade Federal de Sergipe, UFS","ASE","35099","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.","Santana, JP","2015-09-01T00:00:00.000+0000",NA,"360",NA,"Santana, JP",2015,7,7,"brazil","sergipe","itaporanga d'ajuda","Mata Rio Fundo",-37.1944,-11.0429,"Arbusto, 4m. frutos imaturos verdes.; Mata Atlântica.","BRA:UFS:ASE:0000035099",NA,"Duguetia gardneriana Mart.",NA,NA,NA,3733,"Itaporanga D'ajuda",2803203,-37.318178,-11.05724,"SERGIPE","SE","Sergipe",-37.44606645,-10.59088956,-11.0429,-37.1944
"4",NA,"Universidade Federal de Sergipe, UFS","ASE","30366","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.","Silva, BD; Santana, JP","2014-01-30T00:00:00.000+0000",NA,"3",NA,"Silva, BD; Freire, GS; Santos, E",2014,1,24,"brazil","sergipe","maruim","Mata do Caititu",-37.131417,-10.718167,"Árvore com cerca de 5 metros, frutos verdes.; Mata Atlântica","BRA:UFS:ASE:0000030366",NA,"Duguetia gardneriana Mart.",NA,NA,NA,3787,"Maruim",2804003,-37.105475,-10.7304,"SERGIPE","SE","Sergipe",-37.44606645,-10.59088956,-10.718167,-37.131417
"5",NA,"Universidade Federal de Sergipe, UFS","ASE","30566","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.","Freire, GS","2014-04-10T00:00:00.000+0000",NA,"177",NA,"Freire, GS; Lima, BCS; Santos, E",2014,2,20,"brazil","sergipe","salgado","Quebrada três",-37.650139,-11.503583,"fruto imaturo verde, botão floral amarelo, arbusto com aproximadamente 1m.; Restinga","BRA:UFS:ASE:0000030566",NA,"Duguetia gardneriana Mart.",NA,NA,NA,3731,"Salgado",2806206,-37.480596,-11.062858,"SERGIPE","SE","Sergipe",-37.44606645,-10.59088956,-11.503583,-37.650139
"6",NA,"Universidade Federal de Sergipe, UFS","ASE","30715","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.","Rocha, LP","2014-05-08T00:00:00.000+0000",NA,"33",NA,"Santos, E; Barbosa, P",2014,4,14,"brazil","sergipe","rosario do catete",NA,-37.015,-10.4146,"Arbusto com apriximadamente 2,5m. botões florais amarelos. UTM:710723E 8823104N","BRA:UFS:ASE:0000030715",NA,"Duguetia gardneriana Mart.",NA,NA,NA,3795,"Rosário do Catete",2806107,-37.037976,-10.681372,"SERGIPE","SE","Sergipe",-37.44606645,-10.59088956,-10.4146,-37.015
"7",NA,"Universidade Federal de Sergipe, UFS","ASE","32144","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.","Carregosa, T","2014-09-02T00:00:00.000+0000",NA,"216",NA,"Almeida, ES",2014,4,24,"brazil","sergipe","laranjeiras",NA,-37.169722,-10.806389,"Arbusto. Casca: externamente cinza e internamente branca; espessura da casca: fina; tipo de casca: áspera. Coordenadas UTM: E(0690209m), N(8800614m). N° do conglomerado: 124, N° da subunidade: 1, N° da subparcela: 10, N° da árvore: 04","BRA:UFS:ASE:0000032144",NA,"Duguetia gardneriana Mart.",NA,NA,NA,3767,"Laranjeiras",2803609,-37.185759,-10.804456,"SERGIPE","SE","Sergipe",-37.44606645,-10.59088956,-10.806389,-37.169722
"8","2017-10-19T21:26:45.000+0000","JBRJ","RB","RB00897621","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.",NA,NA,NA,"6670",NA,"J. Jardim; L.A. Cestaro; J.C. Souza Jr.; R.L. Soares Neto; B. Costa",2014,7,2,"brazil","rio grande do norte","tibau do sul","Parque Estadual da mata de Pipa. Trilha com acesso pelo povoado de Pipa.",-35.055556,-6.245833,"Arvoreta ca. 5m alt. Folhas cartáceas, verdes lustrosas, levemente discolores. Frutos imaturos, ferrugíneos","urn:catalog:JBRJ:RB:897621",NA,"Duguetia gardneriana Mart.",NA,NA,NA,4814,"Tibau do Sul",2414209,-35.100328,-6.241321,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.68216571,-5.84698535,-6.245833,-35.055556
"9",NA,"Universidade Federal de Sergipe, UFS","ASE","35583","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.","Freire, GS","2014-12-02T00:00:00.000+0000",NA,"3740",NA,"Prata, AP; Carregosa, T; Freire, GS; Déda, RM; Silva, BD; Santos, E",2014,11,10,"brazil","sergipe","laranjeiras","Fazenda engenho velho",-37.1011,-10.4823,"Árvore com frutos verdes, botões verdes e flores cremes.","BRA:UFS:ASE:0000035583",NA,"Duguetia gardneriana Mart.",NA,NA,NA,3767,"Laranjeiras",2803609,-37.185759,-10.804456,"SERGIPE","SE","Sergipe",-37.44606645,-10.59088956,-10.4823,-37.1011
"10",NA,"UEFS","HUEFS","203736","Duguetia gardneriana Mart.","Annonaceae","Duguetia","gardneriana","Mart.","M.L.Bazante","2017-08-01T00:00:00.000+0000",NA,"2140",NA,"Aona, L.Y.S.",2013,3,2,"brazil","bahia","boa nova","Parque Nacional de Boa Nova, setor central, Fazenda Alvorada, Lagedo dos Beija-flores.",-42.883056,-18.058056,"Floresta Estacional Semidecidual (mata de cipó), afloramento rochoso.","BRA:UEFS:HUEFS:0000203736",NA,"Duguetia gardneriana Mart.",NA,NA,NA,3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-18.058056,-42.883056
