"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","ALCB","122394","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","Shimizu, G","","","528","","Costa, IG","2014","8","23","brazil","Rio de Janeiro","Cambuci","Serra de São Caetano, no topo da serra ,próximo á rampa de voo livre","-89.237222","-53.084444","Ca. 4 metros de altura; lâmina cartácea esverdeada; fruto imaturo acastannhado.","","original coordinates","GBIF","Qualea glaziovii Warm."
"2","","","RB","RB01071509","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","","2016-01-01","","531","","M.L.O. Trovó; A. Lobão & G. Paes","2012","5","19","brazil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista. Parque Nacional da Tijuca","-43.45231","-22.924471","Árvore, ca. 3,5m alt.","","centroide mpo","GBIF","Qualea glaziovii Warm."
"3","","","SPSF","39447","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","S.C.P.M. Souza","2008-03-17","","163","","C. de Moura & O. T. Aguiar & F.A.R.D.Arzolla & F.E.S.P.Vilela","2008","2","28","brazil","Sp","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.5375","-23.364722","COLETA: Árvore 15m, inicio de frutos.;","","original coordinates","GBIF","Qualea glaziovii Warm."
"4","","","BHCB","136786","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","","","","512","","Santos, MF; Marques, JBC","2008","10","22","brazil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. Terras de José Agostinho, na mata.","-43.402056","-19.396361","Árvore, 9 m . Ramos avermelhados. Folhas com face adaxial brilhante, face abaxial alvo-esverdeada. Estéril. Material prensado em álcool.","","original coordinates","GBIF","Qualea glaziovii Warm."
"5","","","HPL","10857","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","R. Tsuji","2008-11-27","","2721","","R. Tsuji","2008","11","27","brazil","Sp","Apiaí","Coletado na estrada de terra saindo de Barra do Chapéu ca. 14 Km antes da cidade.","-48.816872","-24.421088","","","centroide mpo","GBIF","Qualea glaziovii Warm."
"6","","","HPL","7326","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","G. Shimizu & Kikyo","2008-05-05","","1637","","R. Tsuji","2007","2","14","brazil","Sp","Apiaí","Coletado em borda de estrada (para Apiaí).","-48.816872","-24.421088","","","centroide mpo","GBIF","Qualea glaziovii Warm."
"7","","","UEC","148186","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","Shimizu, G.H.; Yamamoto, K.","2008-01-01","","1637","","Tsuji, R.","2007","2","14","brazil","São Paulo","Apiaí","Coletada em borda de estrada para Apiaí.","-48.816872","-24.421088","Árvore, tronco colunar, ca. 30 m de altura. Flores ausentes. Frutos pardos.","","centroide mpo (0)","GBIF","Qualea glaziovii Warm."
"8","","","RB","RB00452726","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","","","","1023","","J.Wesemberg","2005","10","13","brazil","Rio de Janeiro","Teresópolis","Morro At. Antônio do Mirim.","-42.988611","-22.451667","Próximo a trilha Mozart Catão.Árvore DAp 69,4 cm, altura ca. de 13m","","original coordinates","GBIF","Qualea glaziovii Warm."
"9","","","RB","RB00452756","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","Massimo G. Bovini","","","1848","","M.G. Bovini; L.C.Giordano et al","2000","6","5","brazil","Rio de Janeiro","Macaé","Distrito do Frade, trilha em direção ao Pico.","-41.977936","-22.295939","Árvore heliófila ca. 6,0m. Folhas cartáceas discolores. Frutos imaturos verdes, maduros secos.","","centroide mpo","GBIF","Qualea glaziovii Warm."
"10","","","RB","RB01362662","Qualea glaziovii Warm.","","Vochysiaceae","Qualea","glaziovii","","Warm.","G.H. Shimizu","","","3380","","L.S. Leoni","1996","7","23","brazil","Minas Gerais","Alto Caparaó","Vale Verde","-41.863127","-20.458079","","","centroide mpo","GBIF","Qualea glaziovii Warm."
