"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"1","2018-04-05T12:55:10.000+0000","JBRJ","RB","RB01384156","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.",NA,NA,NA,"8",NA,"Viveiro da Mata Atlântica",2017,1,1,"brazil","rio de janeiro","nova friburgo",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1384156",NA,"Cordia magnoliifolia Cham.",NA,NA,1598,-22.319613,-22.319613,"centroide mpo"
"2",NA,"MBM","MBM","409070","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.","Völtz, RR","2017-03-08T00:00:00.000+0000",NA,"1201",NA,"Völtz, RR; Brotto, ML",2017,2,20,"brazil","parana","morretes","PARNA Saint-Hilaire/Lange, trilha para Torre da Prata",-48.717778,-25.600278,"Árvore 7 m alt.; frutos verdes.; Interior de Floresta Ombrófila Densa Submontana.","BRA:MBM:MBM:0000409070",NA,"Cordia magnoliifolia Cham.",NA,NA,872,-25.600278,-48.717778,"original coordinates"
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","127900","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.","Guedes, ML","2017-05-01T00:00:00.000+0000",NA,"25582",NA,"Guedes, ML; Maia Neto, AL; Alunos de Botânica BIO C05",2017,4,2,"brazil","bahia","igrapiuna","Litoral Sul, Reserva Espinita, Cacau da Baixa e Trilha do Carneiro.",-39.156111,-13.877222,"Folhas cartáceas, discolores. Inflorescência terminal, flores em botões.","BRA:UFBA:ALCB:0000127900",NA,"Cordia magnoliifolia Cham.",NA,NA,3359,-13.877222,-39.156111,"original coordinates"
"4","2017-10-15T11:47:28.000+0000","JBRJ","RB","RB01164347","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.","L.P.M. DE MORAES","2016-09-13T00:00:00.000+0000",NA,"564",NA,"R. G. Barbosa-Silva; C.F.Hall, C.O.Martins-Hall, L.C.B. Lobato",2016,8,11,"brazil","para","belem","Trilha do Macaco. Parque Estadual do Utinga",-48.426111,-1.423889,"Árvore, ca. de 4 m de alt., folha verde, fruto verde","urn:catalog:JBRJ:RB:1164347",NA,"Cordia magnoliifolia Cham.",NA,NA,5494,-1.423889,-48.426111,"original coordinates"
"5","2015-07-30T13:51:34.000+0000","JBRJ","RB","RB00988735","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.","E.Guimarães",NA,NA,"4035",NA,"M.G.Bovini; F.Negreiros et M.Iguatemy",2014,8,20,"brazil","rio de janeiro","rio de janeiro","REBIO Tinguá,próximo ao Orbel 2, parcela 5 do PPBio. 959 m.",-43.421944,-22.539167,"Árvore ca. 4,5m, semi-heliófila. Folhas semi-coriáceas, concolores. Frutos maduros vinosos. Próximo a cancela da entrada da REBio Tinguá.","urn:catalog:JBRJ:RB:988735",NA,"Cordia magnoliifolia Cham.",NA,NA,1360,-22.539167,-43.421944,"original coordinates"
"6",NA,"MBM","MBM","407012","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.","Ariati, V",NA,NA,"943",NA,"Ariati, V; Augusto-Silva, M",2013,2,NA,"brazil","parana","rio branco do sul","Pousada Ribeirão das Flores, EIA/RIMA PCH's Arrieiros e Água Branca",0,0,"Árvore isolada em pastagem. Fruto vermelho.; Ecótono Floresta Ombrófila Mista/Floresta Ombrófila Densa/Floresta Estacional Semidecidual.","BRA:MBM:MBM:0000407012",NA,"Cordia magnoliifolia Cham.",NA,NA,921,-25.077069,-49.34863,"centroide mpo (0)"
"7","2017-10-18T12:56:00.000+0000","JBRJ","RB","RB00889742","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.","RAJÃO, P.H.M. ; ARAUJO, R.C.",NA,NA,"004",NA,"ARAUJO, R.C.; RAJÃO, P.H.M.",2013,3,24,"brazil","rio de janeiro","rio de janeiro","Parque Estadual da Pedra Branca, Campus Fiocruz-Mata Atlântica.",NA,NA,"Floresta Ombrófila Densa Submontana","urn:catalog:JBRJ:RB:889742",NA,"Cordia magnoliifolia Cham.",NA,NA,1360,-22.924471,-22.924471,"centroide mpo"
"8",NA,"NY","NY","03066150","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.",NA,NA,NA,"4",NA,"R. C. Araujo",2013,3,24,"brazil","rio de janeiro",NA,"Parque Estadual da Pedra Branca, Campus Fiocruz-Mata AtlÃ¢ntica.",0,0,NA,"4b3936d7-a17c-42db-afb2-f18e6d93a0be",NA,"Cordia magnoliifolia Cham.",NA,NA,NA,-22.19581555,-42.66307908,"centroide estado (0)"
"9","2017-10-14T10:42:31.000+0000","JBRJ","RB","RB01013411","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.","S.A. Nicolau",NA,NA,"241",NA,"J.P.L. Braga; E.A. Williams; W.C. Freitas",2013,12,18,"brazil","minas gerais","caldas","APA da Pedra Branca em Pocinhos do Rio Verde, coletada em remanescente de mata.",-46.391667,-21.956389,"Árvore ca. 6m. Folhas discolores e flores creme com cálice creme esverdeado. Borda de mata","urn:catalog:JBRJ:RB:1013411",NA,"Cordia magnoliifolia Cham.",NA,NA,1746,-21.956389,-46.391667,"original coordinates"
"10",NA,"UFES","VIES","28684","Cordia magnoliifolia Cham.",NA,"Ehretiaceae","Cordia","magnoliifolia","Cham.","Ribeiro, M.; Siqueira, G.","2012-07-01T00:00:00.000+0000",NA,"801",NA,"Ribeiro, M.",2012,2,13,"brazil","espirito santo","conceicao da barra","Reserva Biológica do Córrego Grande.",NA,NA,"SW1839","BRA:UFES:VIES:0000028684",NA,"Cordia magnoliifolia Cham.",NA,NA,2736,-18.445026,-18.445026,"centroide mpo"
