"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"NY","NY","01416944","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.","R. E. Schultes",NA,NA,"28132",NA,"R. de Lemos Fróes",1952,3,29,"Brazil","Amazonas",NA,"Rio Içana, ao longo da Serra de Tunuí.",-68.182228,1.470244,NA,"8cb33fce-7e28-40a8-94a7-a2bc5ec02511",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","80046","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.","Schultes, R.E.","1994-01-01T00:00:00.000+0000",NA,"28059",NA,"Fr�_es, RL",1952,3,27,"Brazil","Amazonas",NA,"Rio Içana, praia dos Patos, terra firme, mata virgem, caatinga típica, solo arenoso e úmido.",NA,NA,NA,"urn:catalog:inpa:herbarium:59400",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"3",NA,"ICN","COL","296862","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,"9794",NA,"Richard Evans Schultes",1948,4,10,"Brazil","Amazonas",NA,"Nazaré, Rio isana.",NA,NA,NA,"8e5f4671-11e5-480c-8e0d-889e0c320dea",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"4",NA,"US","Botany","2662638","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,"21253",NA,"R. L. Fróes",1945,10,22,"Brazil","Amazonas",NA,"Jauareté, Vaupés, Rio Negro.",NA,NA,NA,"http://n2t.net/ark:/65665/339d9cba2-941c-4a0f-aae8-bfca89bbd43d",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"5","2011-02-23T09:09:00.000+0000","MO","MO","2947601","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.","A. Ducke",NA,NA,"Fróes 21253",NA,"Ricardo de Lemos Fróes",1945,10,22,"Brazil","Amazonas",NA,"Jauarete, Vaupes, Rio Negro.",NA,NA,NA,"urn:catalog:MO:Tropicos:2947601","http://www.tropicos.org/Specimen/2947601","Hevea rigidifolia Müll.Arg.",NA,NA,NA
"6",NA,"US","Botany","2662668","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,"21401",NA,"R. L. Fróes",1945,11,14,"Brazil","Amazonas",NA,"adjacencia da serra de Tunuhy",NA,NA,NA,"http://n2t.net/ark:/65665/33daaae35-53ec-4012-a00b-44d441668d63",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"7",NA,"GOET","GOET-Typen","1992","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,NA,NA,"SPRUCE",1852,10,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"8",NA,"W","Herbarium W","1889-0158714","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.","R. E. Schultes",NA,NA,NA,NA,"Spruce,R.",1852,10,NA,"Brazil",NA,NA,"Prope Panurè ad Rio Uaupès.",NA,NA,NA,NA,NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"9","2015-09-25T22:49:34.000+0000","MNHN","P","P00648574","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.","Schultes",NA,NA,NA,2527,"Spruce, R.",1852,10,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648574",NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"10",NA,"GOET","GOETvplantscoll","GOET003404 / 754064 / 397487","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,"TYPE",NA,NA,"Spruce, R. (no. 2527)",1852,NA,NA,"Brazil",NA,NA,"[Brazil] Prope Panuré ad Río Uaupés.",NA,NA,NA,NA,NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
"11",NA,"GOET","GOET-Typen","1992","Hevea rigidifolia Müll.Arg.","Euphorbiaceae","Hevea","rigidifolia","Müll.Arg.",NA,NA,NA,NA,NA,"SPRUCE",1852,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Hevea rigidifolia Müll.Arg.",NA,NA,NA
