"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","new_Lat","new_Lon"
"1",NA,"Cenargen","CEN","102926","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz","E. B. A. Dias",NA,NA,"405",NA,"Rômullo Quirino de Souza Ferreira",2017,8,10,"brazil","to","rio sono","Conglomerado: TO-274. Coleta extra.",-47.16,-9.72,"Projeto Inventário Florestal Nacional (IFN). Árvore com 8,9 m de altura e 26,3 cm de DAP, base reta. Fuste de casca externa fina, do tipo lisa, cor cinza, cor interna vermelha.","BRA:Cenargen:CEN:0000102926","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.72,-47.16
"2",NA,"UEFS","HUEFS","210647","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"1",NA,"Pezzini, F.F.",2014,4,26,"brazil","bahia","jacobina","Estrada para Morro do Chapéu, trevo de Jacobina.",-40.8225,-11.197222,NA,"BRA:UEFS:HUEFS:0000210647","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,3721,"Jacobina",2917508,-40.560093,-11.137404,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-11.197222,-40.8225
"3",NA,"Universidade Federal de Sergipe, UFS","ASE","34030","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz","Carvalho-Sobrinho, JG","2015-05-01T00:00:00.000+0000",NA,"599",NA,"Pimenta, KM",2014,9,10,"brazil","sergipe","caninde de sao francisco","Solo arenoso, vegetação arbórea, estágio secundário",-37.789167,-9.66,"Árvore. Casca externa cinza, fina, lenticelada, casca interna amarela. Coordenadas UTM: E (0611887m) N (8925377m). N° do conglomerado: 5, N° da subunidade: 3, N° da subparcela: 10, N° da árvore: 4R (F8).","BRA:UFS:ASE:0000034030","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,3956,"Canindé de São Francisco",2801207,-37.913445,-9.712281,"SERGIPE","SE","Sergipe",-37.44606645,-10.59088956,-9.66,-37.789167
"4",NA,"Universidade Federal de Sergipe, UFS","ASE","34024","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz","Carvalho-Sobrinho, JG","2015-05-01T00:00:00.000+0000",NA,"23",NA,"Jesus, CG",2014,9,4,"brazil","sergipe","caninde de sao francisco",NA,-37.789167,-9.66,"Árvore com ca. de 4,5m de altura. Casca externa esverdeada, fina, rugosa, casca interna esverdeada. Coordenadas UTM: E (0611946m) N (8945284m). N° do conglomerado: 1, N° da subunidade: 1, N° da subparcela: 7, N° da árvore: 3 (F6).","BRA:UFS:ASE:0000034024","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,3956,"Canindé de São Francisco",2801207,-37.913445,-9.712281,"SERGIPE","SE","Sergipe",-37.44606645,-10.59088956,-9.66,-37.789167
"5",NA,"UEFS","HUEFS","171864","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"3025",NA,"Carvalho-Sobrinho, J.G.de",2011,3,28,"brazil","bahia","riachao do jacuipe","BR 324.",NA,NA,NA,"BRA:UEFS:HUEFS:0000171864","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,3623,"Riachão do Jacuípe",2926301,-39.424116,-11.812222,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-11.812222,-39.424116
"6",NA,"UEFS","HUEFS","171867","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"3028",NA,"Carvalho-Sobrinho, J.G.de",2011,3,29,"brazil","bahia","bendengo",NA,-39.144167,-9.795833,NA,"BRA:UEFS:HUEFS:0000171867","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",-41.73007713,-12.47331113,-9.795833,-39.144167
"7",NA,"UEFS","HUEFS","171853","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"3014",NA,"Carvalho-Sobrinho, J.G.de",2011,3,19,"brazil","bahia","vitoria da conquista","Arboreto de Marcelo Moreira.",-40.775278,-14.818056,NA,"BRA:UEFS:HUEFS:0000171853","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,3220,"Vitória da Conquista",2933307,-40.902128,-14.974654,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-14.818056,-40.775278
"8",NA,"UEFS","HUEFS","171857","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"3018",NA,"Carvalho-Sobrinho, J.G.de",2011,3,20,"brazil","bahia","manoel vitorino","BR-116.",-40.305833,-14.282778,"Caatinga.","BRA:UEFS:HUEFS:0000171857","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,3341,"Manoel Vitorino",2920403,-40.54995,-14.050704,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-14.282778,-40.305833
"9",NA,"UEFS","HUEFS","171865","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"3026",NA,"Carvalho-Sobrinho, J.G.de",2011,3,28,"brazil","bahia","santa luz","BA-120.",NA,NA,NA,"BRA:UEFS:HUEFS:0000171865","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",-41.73007713,-12.47331113,NA,NA
"10",NA,"UEFS","HUEFS","171854","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"3015",NA,"Carvalho-Sobrinho, J.G.de",2011,3,19,"brazil","bahia","vitoria da conquista","Arboreto de Marcelo Moreira.",-40.775278,-14.818056,NA,"BRA:UEFS:HUEFS:0000171854","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,3220,"Vitória da Conquista",2933307,-40.902128,-14.974654,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-14.818056,-40.775278
"11",NA,"UEFS","HUEFS","171862","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"3023",NA,"Carvalho-Sobrinho, J.G.de",2011,3,28,"brazil","bahia","tanquinho","BR 324.",NA,NA,"Caatinga com afloramentos graníticos.","BRA:UEFS:HUEFS:0000171862","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,3605,"Tanquinho",2931103,-39.088766,-11.951442,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-11.951442,-39.088766
"12",NA,"UEFS","HUEFS","171868","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz","Malvaceae","Pseudobombax","parvifolium","Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,"3029",NA,"Carvalho-Sobrinho, J.G.de",2011,3,31,"brazil","bahia","tucano","Estrada para povoado de Bizamum, saindo da BR-116 a ca. 7 km N de Tucano, indo para Pé de Serra.",NA,NA,"Caatinga.","BRA:UEFS:HUEFS:0000171868","Pseudobombax parvifolium Carv.-Sobr. & L.P.Queiroz",NA,NA,NA,NA,3747,"Tucano",2931905,-38.787914,-10.98809,"BAHIA","BA","Bahia",-41.73007713,-12.47331113,-10.98809,-38.787914
