"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UNEMAT","HERBAM","11976","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Koch, AK; JAMM","2016-07-05T00:00:00.000+0000",NA,"105",NA,"Melo, JAM; Zanzini, LP; Bruno, J",2016,6,29,"Brazil","Pará","Jacareacanga","UHE São Manoel - margem do rio",-57.036111,-9.202778,"Flora UHE São Manoel - FAESPE- HERBAM","BRA:UNEMAT:HERBAM:0000011976",NA,"Sterculia excelsa Mart."
"2","2018-08-13T11:52:58.000+0000","JBRJ","RB","RB01395860","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,"143",NA,"Grupo de Coletores do Núcleo Sapucaia",2015,8,20,"Brazil","Bahia","Mucuri","Assentamento Paulo Freire. Núcleo Sapucaia, Matriz 143.",-39.703333,-18.096389,"árvore, terrícola, ambiente de planície, borda do fragmento, de acesso muito fácil","urn:catalog:JBRJ:RB:1395860",NA,"Sterculia excelsa Mart."
"3","2017-10-15T15:26:16.000+0000","JBRJ","RB","RB00471449","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","M.E. Engels","2016-02-17T00:00:00.000+0000",NA,NA,NA,"P.V. Oliveira; Equipe 11-305",2015,9,9,"Brazil","Mato Grosso","Itaúba","Resgate de FLONA de UHE Colíder. Estrada de acesso à UHE Colíder. Coordenadas(UTM): 21 L 659706; 8784736",NA,NA,"Árvore 30 metros de altura, base reta tronco reto, casca lisa casca viva cinza, cerne amarelo alburno vermelho. Folhas discolores, coráceas. Flores sépalas amarelas, pétalas vermelhas, estames amarelo. Frutos imaturos verdes elípticos. RBcarpo 7923","urn:catalog:JBRJ:RB:471449",NA,"Sterculia excelsa Mart."
"4","2017-11-19T08:32:14.000+0000","JBRJ","RB","RB01135088","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","A.B. Silva",NA,NA,NA,NA,"L.F. Sardelli; V.S. Virtuoso; R.S. Thomé",2014,9,4,"Brazil","Mato Grosso","Colíder","Resgate  da  FLORA  da  UHE  Colíder.  Lote  G  de  supressão.    21L  0664987  /  8783895",NA,NA,NA,"urn:catalog:JBRJ:RB:1135088",NA,"Sterculia excelsa Mart."
"5",NA,"Cenargen","CEN","95831","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,"755",NA,"Eniel David Cruz",2013,4,17,"Brazil","Pa","MOJU","Campo Experimental da EMBRAPA, ramal da embrapa, ao lado da casa do satarém.",-48.801666,-2.179444,"DAP = 17,5, AC = 9m, AT = 18m. Doação do Herbário IAN - Belém - Pará - Brasil. Registro: 191505.","BRA:Cenargen:CEN:0000095831",NA,"Sterculia excelsa Mart."
"6","2017-04-11T09:13:32.000+0000","JBRJ","RB","RB01305411","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,"755",NA,"E.D. Cruz",2013,4,17,"Brazil","Pará","Moju","Campo experimental da Embrapa, ramal da Embrapa, ao lado da casa do satarém",-48.801667,-2.179444,NA,"urn:catalog:JBRJ:RB:1305411",NA,"Sterculia excelsa Mart."
"7",NA,"UESB","HUESB","7576","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.",NA,NA,NA,"594",NA,"Oliveira, M.N.; Silva, G.S.; Silva, G.S.",2012,3,31,"Brazil","Bahia","Itamari","Fazenda Mesquita.",-39.637139,-13.717056,"Árvore. Folhas trilobadas, crassas, face abaxial discolor, simples, margem inteira. Látex pegajoso transparente.#?#&nf;; Floresta Ombrófila Densa.","BRA:UESB:HUESB:0000007576",NA,"Sterculia excelsa Mart."
"8",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15262","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Marra, D.M.","2012-08-23T00:00:00.000+0000",NA,"879",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,23,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.292022,-2.435244,"árvore, DAP = 28 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015262",NA,"Sterculia excelsa Mart."
"9",NA,"Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","EAFM","15206","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Marra, D.M.","2012-08-22T00:00:00.000+0000",NA,"823",NA,"Marra, D.M.; Neves, A.F. & Souza, I.G.",2012,8,22,"Brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996",-60.283925,-2.441136,"árvore, DAP = 23.7 cm; Floresta de terra-firme ; HA","BRA:IFAM - CMZL:EAFM:0000015206",NA,"Sterculia excelsa Mart."
"10",NA,"UNEMAT","HERBAM","5312","Sterculia excelsa Mart.",NA,"Malvaceae","Sterculia","excelsa","Mart.","Silva, DR","2011-05-18T00:00:00.000+0000",NA,"3377",NA,"Soares, CRA; Piva, JH; Melo, JAM; Silva, QF; Mascarello, A; França, CP; Rodrigues, C; Damasc",2011,4,26,"Brazil","Mato Grosso","Colíder","Canteiro de obras da UHE Colíder, Terra firme.",0,0,"Programa de resgate da flora no canteiro de obras da UHE Colíder, MT.","BRA:UNEMAT:HERBAM:0000005312",NA,"Sterculia excelsa Mart."
