"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"1",NA,"F","Botany","V0237604F","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"136dc17c-4cf2-48c7-818f-7c6d591b30a2",NA,"Posoqueria acutifolia Mart.",NA,NA,NA
"2","2015-09-04T16:23:58.000+0000","MNHN","P","P03804686","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03804686",NA,"Posoqueria acutifolia Mart.",NA,NA,NA
"3",NA,"ULM","Herbarium University Ulm","28201","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kuhlmann W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Posoqueria acutifolia Mart.",NA,NA,NA
"4","2015-09-04T16:24:11.000+0000","MNHN","P","P03804690","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03804690",NA,"Posoqueria acutifolia Mart.",NA,NA,NA
"5",NA,"F","Botany","V0237603F","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"7c6204b5-4c63-4c20-aecc-3a9033b89fff",NA,"Posoqueria acutifolia Mart.",NA,NA,NA
"6",NA,"ULM","Herbarium University Ulm","28202","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mattos J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Posoqueria acutifolia Mart.",NA,NA,NA
"7",NA,"F","Botany","V0237602F","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"c2342120-80f9-46f2-8f59-2252c0b38b1d",NA,"Posoqueria acutifolia Mart.",NA,NA,NA
"8","2015-09-04T16:23:58.000+0000","MNHN","P","P03804685","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03804685",NA,"Posoqueria acutifolia Mart.",NA,NA,NA
"9","2015-09-04T16:23:57.000+0000","MNHN","P","P03804684","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03804684",NA,"Posoqueria acutifolia Mart.",NA,NA,NA
"10","2015-09-04T16:23:58.000+0000","MNHN","P","P03804688","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03804688",NA,"Posoqueria acutifolia Mart.",NA,NA,NA
