"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","FID","new_Lat","new_Lon","notes"
"1",NA,"Jardim Botânico de Brasília (JBB)","HEPH","31036","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","Oliveira, MS","2015-05-01T00:00:00.000+0000",NA,"1522",NA,"Rosa, PO; Soares, ACA; Oliveira, MS",2015,5,19,"brazil","distrito federal","brasilia","Estação Ecológica do Jardim Botânico de Brasília, Trilha do Centro de Excelência",-47.825556,-15.870833,"Arbusto escandente ca. de 3m. Elaióforos marrons, corola amarela e rósea; Cerrado s.s.","BRA:JBB:HEPH:0000031036",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,3101,-15.870833,-47.825556,"original coordinates"
"2",NA,"UFU","HUFU","70426","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","Araújo, G.M.","2015-01-01T00:00:00.000+0000",NA,"69-6",NA,"Vasconcelos, H.",2015,5,18,"brazil","goias",NA,"Parque Nacional da Chapada do Veadeiros.",0,0,"Arboreo (4,0 m alt.) Botões florais tronco suberoso.; Cerrado sentido restricto.","BRA:UFU:HUFU:0000070426",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,NA,-16.04162242,-49.62349059,"centroide estado (0)"
"3",NA,"Cenargen","CEN","92172","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","A. Francener",NA,NA,"1741",NA,"Carlos Romero Martins",2015,6,21,"brazil","distrito federal","brasilia","Parque Nacional de Brasília - Campo sujo entorno da Cascalheira do Entroncamento.",-47.933611,-15.735833,"Início da frutificação. Doação Flora do Brasil - Distrito Federal.","BRA:Cenargen:CEN:0000092172",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,3101,-15.735833,-47.933611,"original coordinates"
"4","2016-07-14T11:33:53.000+0000","JBRJ","RB","RB01145741","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","A.F.N. Gonzaga",NA,NA,"1741",NA,"C.R. Martins",2015,6,21,"brazil","distrito federal","brasilia","Campos sujo entorno da Cascalheira do Entroncamento",-47.933611,-15.735833,NA,"urn:catalog:JBRJ:RB:1145741",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,3101,-15.735833,-47.933611,"original coordinates"
"5",NA,"UNITINS","HUTO","6025","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","Martins, C.R.",NA,NA,"1335",NA,"Martins, C.R.",2014,4,20,"brazil","distrito federal","brasilia","Parque Nacional de Brasília. Área de coleta entorno da antiga pista de ultraleve. Solo latossolo.",-47.926389,-15.731111,"Arbusto com 1,80 m de altura. Início de floração. Flor rosa claro. Único exemplar na área.; Cerrado ralo","BRA:UNITINS:HUTO:0000006025",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,3101,-15.731111,-47.926389,"original coordinates"
"6",NA,"UnB","UB","202303","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","Horstmann, N","2014-05-26T00:00:00.000+0000",NA,"8145",NA,"Munhoz, CBR; Turma de Vegetação do Cerrado",2014,4,12,"brazil","goias","parauna",NA,-50.627222,-16.992056,"Arbusto, 1,8 metros, botão floral.; Cerrado sensu stricto","BRA:UnB:UB:0000202303",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,2899,-16.992056,-50.627222,"original coordinates"
"7",NA,"Cenargen","CEN","86185","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","C. R. Martins",NA,NA,"1335",NA,"Carlos Romero Martins",2014,4,20,"brazil","distrito federal","brasilia","Parque Nacional de Brasília. Área de coleta no entorno da antiga pista de ultra leve.",NA,NA,"Início de floração. Doação Flora do Brasil - Distrito Federal.","BRA:Cenargen:CEN:0000086185",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,3101,-15.780212,-15.780212,"centroide mpo"
"8",NA,"UnB","UB","202493","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","Silva Júnior, MC","2014-08-01T00:00:00.000+0000",NA,"52",NA,"Teixeira, AMC; Pinto, JRR",2014,7,NA,"brazil","goias","sao domingos","Parque Estadual de Terra Ronca - Transecto Florística&nf;Cerrado sentido restrito",0,0,"Arbusto, flor amarela","BRA:UnB:UB:0000202493",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,3399,-13.536781,-46.486593,"centroide mpo (0)"
"9",NA,"Instituto de Botânica, IBT","SP","470755","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","Francener, A","2013-06-05T00:00:00.000+0000",NA,"4934",NA,"Cordeiro, J; Barboza, E; Brotto, ML; Vaz, J",2013,4,19,"brazil","goias","cavalcante","Serra do Tombador",-47.556111,-13.512778,NA,"BRA:IBt:SP:0000470755",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,3384,-13.512778,-47.556111,"original coordinates"
"10",NA,"UnB","UB","194727","Banisteriopsis latifolia (A.Juss.) B.Gates","Malpighiaceae","Banisteriopsis","latifolia","(A.Juss.) B.Gates","Fernandes, MH","2012-06-01T00:00:00.000+0000",NA,"78",NA,"Fernandes, MH; et al.",2012,5,3,"brazil","distrito federal","brasilia","Fazenda Santa Cecília. Núcleo Rural Rajadinha II",-47.631667,-15.758889,"Árvore 2m. Flor rosa clara. Botões florais verde claro; Cerrado sensu stricto. Relevo acidentado. Cambissolo latossólico","BRA:UnB:UB:0000194727",NA,"Banisteriopsis latifolia (A.Juss.) B.Gates",NA,NA,NA,3101,-15.758889,-47.631667,"original coordinates"
